Date,Open,High,Low,Close,Adj Close,Volume
2015-03-19,102.160004,104.220001,102.160004,103.769997,96.777168,292200
2015-03-20,104.400002,105.000000,104.209999,104.629997,97.579193,696500
2015-03-23,104.639999,104.800003,103.410004,104.019997,97.010284,255800
2015-03-24,103.879997,104.830002,103.379997,104.089996,97.075577,376100
2015-03-25,103.980003,103.980003,101.110001,101.110001,94.296425,213100
2015-03-26,100.650002,101.510002,99.680000,100.540001,93.764824,260100
2015-03-27,100.599998,101.830002,100.339996,101.050003,94.240448,287900
2015-03-30,101.739998,102.739998,101.169998,102.550003,95.639366,267400
2015-03-31,102.389999,102.559998,100.459999,100.550003,93.774132,323500
2015-04-01,100.279999,100.809998,99.209999,100.500000,93.727509,324400
2015-04-02,100.290001,101.080002,99.589996,100.989998,94.184486,241200
2015-04-06,100.180000,101.540001,100.000000,100.809998,94.016609,499200
2015-04-07,100.760002,100.949997,99.349998,99.389999,92.692299,377300
2015-04-08,99.309998,100.839996,99.309998,100.290001,93.531662,521200
2015-04-09,99.820000,100.669998,98.650002,99.199997,92.515121,602300
2015-04-10,99.419998,100.940002,99.410004,100.500000,93.727509,434700
2015-04-13,100.220001,101.000000,100.000000,100.199997,93.447708,320200
2015-04-14,100.199997,100.500000,98.099998,98.489998,91.852943,554200
2015-04-15,98.949997,100.080002,98.010002,98.360001,91.731728,522300
2015-04-16,98.769997,100.650002,98.769997,100.430000,93.662247,559000
2015-04-17,100.080002,100.320000,98.720001,99.239998,92.552414,298300
2015-04-20,100.000000,100.639999,99.330002,99.660004,92.944122,292000
2015-04-21,99.949997,100.129997,99.300003,99.400002,92.701637,270200
2015-04-22,98.970001,100.519997,98.599998,99.800003,93.074684,608000
2015-04-23,106.860001,110.660004,106.860001,109.230003,101.869209,2411500
2015-04-24,110.000000,114.000000,109.699997,113.959999,106.280449,1178100
2015-04-27,113.730003,113.820000,110.040001,110.250000,102.820480,786500
2015-04-28,110.349998,112.160004,109.099998,111.790001,104.256699,496500
2015-04-29,111.139999,111.400002,108.120003,109.389999,102.018425,517000
2015-04-30,108.809998,109.680000,107.720001,107.849998,100.582199,430000
2015-05-01,108.559998,110.050003,107.470001,108.339996,101.039177,350700
2015-05-04,108.800003,109.919998,107.849998,107.930000,100.656815,409700
2015-05-05,107.930000,109.470001,105.629997,105.709999,98.586411,493600
2015-05-06,106.099998,106.820000,105.250000,106.129997,98.978134,343100
2015-05-07,105.879997,108.599998,105.629997,107.930000,100.656815,348700
2015-05-08,109.160004,109.980003,108.360001,109.129997,101.775940,363700
2015-05-11,109.099998,110.510002,108.570000,109.839996,102.438110,349600
2015-05-12,109.129997,109.940002,107.510002,109.059998,101.710655,528100
2015-05-13,109.010002,109.739998,108.500000,108.680000,101.356277,227800
2015-05-14,109.320000,110.180000,108.480003,109.910004,102.503372,290000
2015-05-15,110.230003,110.400002,109.230003,110.339996,102.904404,246700
2015-05-18,110.250000,111.290001,109.800003,111.089996,103.603867,287800
2015-05-19,111.360001,111.419998,110.269997,110.550003,103.100266,255800
2015-05-20,110.279999,111.139999,109.250000,110.410004,102.969696,178800
2015-05-21,110.029999,110.379997,109.610001,110.070000,102.652603,168400
2015-05-22,110.070000,110.239998,108.940002,109.029999,101.682678,190300
2015-05-26,108.800003,109.180000,107.440002,108.559998,101.244362,324200
2015-05-27,108.529999,109.419998,108.529999,108.650002,101.328293,421000
2015-05-28,108.849998,109.989998,108.599998,109.209999,101.850533,366900
2015-05-29,109.110001,109.690002,108.250000,108.660004,101.337631,404900
2015-06-01,109.580002,109.730003,108.440002,109.050003,101.701324,546000
2015-06-02,108.480003,109.430000,108.050003,108.870003,101.533478,606400
2015-06-03,109.489998,109.830002,108.750000,108.989998,101.645370,484800
2015-06-04,108.750000,109.349998,108.209999,109.029999,101.682678,580900
2015-06-05,108.839996,110.180000,108.199997,110.000000,102.587318,526300
2015-06-08,109.699997,110.599998,109.010002,109.870003,102.466095,443800
2015-06-09,109.959999,110.550003,108.790001,110.430000,102.988342,355700
2015-06-10,110.519997,112.580002,109.989998,112.389999,104.816254,310800
2015-06-11,112.440002,112.900002,111.410004,111.930000,104.675987,255300
2015-06-12,111.669998,113.089996,111.389999,112.290001,105.012650,226300
2015-06-15,111.160004,111.349998,110.320000,110.809998,103.628578,220200
2015-06-16,110.540001,111.410004,110.349998,110.760002,103.581818,203100
2015-06-17,110.970001,111.500000,109.900002,110.919998,103.731461,211400
2015-06-18,111.349998,113.199997,111.290001,112.570000,105.274513,269200
2015-06-19,112.709999,112.769997,111.830002,111.910004,104.657295,356800
2015-06-22,112.790001,113.879997,112.150002,113.860001,106.480911,346300
2015-06-23,113.980003,113.980003,112.830002,113.620003,106.256462,211100
2015-06-24,113.309998,113.820000,111.559998,111.639999,104.404762,379300
2015-06-25,112.279999,112.870003,111.169998,111.720001,104.479607,589200
2015-06-26,112.459999,115.239998,112.040001,114.900002,107.453522,878000
2015-06-29,112.150002,114.410004,111.849998,114.000000,106.611824,733600
2015-06-30,114.110001,114.970001,113.080002,113.400002,106.050705,558200
2015-07-01,114.769997,115.430000,114.410004,114.550003,107.126198,381800
2015-07-02,114.680000,115.019997,113.209999,113.879997,106.499619,295800
2015-07-06,113.010002,113.339996,112.480003,113.129997,105.798225,412000
2015-07-07,113.370003,113.949997,112.099998,113.419998,106.069420,445100
2015-07-08,112.410004,114.489998,112.400002,113.239998,105.901085,424800
2015-07-09,114.449997,115.000000,113.570000,113.690002,106.321922,599500
2015-07-10,115.019997,116.250000,114.010002,115.919998,108.407394,345600
2015-07-13,117.309998,119.730003,116.690002,119.430000,111.689919,703500
2015-07-14,119.220001,119.699997,118.220001,118.790001,111.091415,536200
2015-07-15,118.800003,119.309998,117.900002,118.540001,110.857628,548300
2015-07-16,116.959999,119.000000,114.529999,115.570000,108.080070,1306800
2015-07-17,115.199997,115.320000,109.570000,110.040001,102.908470,2245500
2015-07-20,109.970001,111.830002,109.970001,111.040001,103.843658,762300
2015-07-21,110.949997,111.570000,110.099998,111.370003,104.152290,535800
2015-07-22,111.220001,112.860001,111.220001,112.309998,105.031357,608300
2015-07-23,112.709999,113.230003,111.529999,111.650002,104.414131,467300
2015-07-24,112.330002,112.760002,110.889999,110.959999,103.768852,530800
2015-07-27,110.720001,112.410004,110.559998,111.309998,104.096176,452600
2015-07-28,111.470001,111.989998,110.750000,111.769997,104.526360,371400
2015-07-29,111.599998,113.800003,111.599998,113.510002,106.153572,436500
2015-07-30,113.510002,114.080002,112.089996,113.839996,106.462189,295100
2015-07-31,114.190002,114.910004,113.400002,113.839996,106.462189,365700
2015-08-03,113.839996,114.690002,113.389999,114.269997,106.864349,337100
2015-08-04,114.419998,115.610001,113.949997,115.230003,107.762115,354200
2015-08-05,115.540001,116.269997,114.250000,114.400002,106.985909,399800
2015-08-06,114.419998,114.779999,111.660004,111.839996,104.591797,481800
2015-08-07,111.940002,113.580002,110.800003,113.430000,106.078773,415900
2015-08-10,113.730003,114.400002,112.510002,113.139999,105.807549,295000
2015-08-11,112.690002,113.559998,111.599998,113.489998,106.134872,555800
2015-08-12,112.000000,112.410004,109.580002,111.879997,104.629219,410700
2015-08-13,111.970001,114.459999,111.940002,114.199997,106.798889,333100
2015-08-14,114.199997,114.500000,113.169998,114.169998,106.770836,239400
2015-08-17,113.750000,114.989998,112.879997,114.989998,107.537651,295900
2015-08-18,115.000000,115.059998,112.860001,112.900002,105.583122,319900
2015-08-19,112.400002,112.400002,110.410004,110.529999,103.366707,751100
2015-08-20,109.879997,110.300003,107.320000,107.660004,100.682709,569900
2015-08-21,106.180000,107.080002,104.449997,104.480003,97.708824,891200
2015-08-24,99.250000,105.260002,99.000000,101.779999,95.183800,735500
2015-08-25,103.529999,106.300003,103.080002,105.019997,98.213814,1039200
2015-08-26,106.660004,106.660004,103.260002,106.300003,99.410866,572400
2015-08-27,107.269997,108.519997,106.269997,107.800003,100.813660,327800
2015-08-28,108.800003,108.800003,107.000000,108.410004,101.384109,255100
2015-08-31,107.750000,108.269997,105.739998,105.940002,99.074181,330500
2015-09-01,103.760002,105.349998,103.330002,103.849998,97.119637,812700
2015-09-02,104.599998,105.570000,104.230003,105.180000,98.363464,454200
2015-09-03,105.360001,105.940002,104.349998,105.150002,98.335396,303500
2015-09-04,104.220001,105.529999,104.080002,105.500000,98.662689,496200
2015-09-08,107.489998,109.180000,106.680000,109.000000,101.935890,455200
2015-09-09,111.730003,111.980003,107.959999,108.180000,101.169006,561900
2015-09-10,107.779999,108.639999,107.529999,107.930000,100.935219,384500
2015-09-11,107.620003,110.239998,107.309998,110.220001,103.373741,304600
2015-09-14,110.220001,110.959999,109.370003,110.290001,103.439384,262800
2015-09-15,110.150002,111.919998,109.129997,111.820000,104.874329,638100
2015-09-16,111.540001,111.989998,110.089996,111.620003,104.686760,339100
2015-09-17,111.629997,113.639999,110.870003,112.599998,105.605896,386900
2015-09-18,111.680000,113.089996,111.400002,111.680000,104.743042,594900
2015-09-21,112.169998,112.650002,110.220001,111.029999,104.133430,358600
2015-09-22,109.889999,111.169998,109.389999,110.870003,103.983330,299900
2015-09-23,111.169998,111.320000,110.199997,110.970001,104.077126,177300
2015-09-24,110.180000,110.720001,108.910004,110.290001,103.439384,383900
2015-09-25,110.800003,114.699997,110.650002,112.949997,105.934143,666300
2015-09-28,112.000000,112.839996,107.480003,108.540001,101.798065,839300
2015-09-29,107.809998,107.809998,104.300003,105.870003,99.293945,1031100
2015-09-30,107.470001,108.709999,106.980003,107.910004,101.207230,539600
2015-10-01,107.989998,108.919998,103.500000,105.330002,98.787483,724000
2015-10-02,105.419998,106.959999,103.750000,106.879997,100.241180,1005100
2015-10-05,107.070000,108.430000,105.910004,108.349998,101.619888,767300
2015-10-06,108.739998,109.209999,106.860001,107.260002,100.597580,655100
2015-10-07,107.370003,108.290001,105.739998,108.029999,101.319725,958000
2015-10-08,102.580002,107.750000,100.559998,102.639999,96.264557,3791600
2015-10-09,102.830002,106.330002,102.760002,105.379997,98.834335,1251500
2015-10-12,105.160004,107.000000,104.959999,106.080002,99.490883,587500
2015-10-13,105.459999,106.629997,105.459999,106.169998,99.575279,648700
2015-10-14,106.739998,107.290001,103.970001,104.370003,97.887093,716600
2015-10-15,104.400002,106.010002,103.510002,105.860001,99.284531,650000
2015-10-16,106.000000,106.559998,105.370003,106.220001,99.622177,407100
2015-10-19,105.870003,107.440002,105.379997,107.250000,100.588226,494500
2015-10-20,107.430000,107.470001,105.879997,106.190002,99.594070,346800
2015-10-21,105.709999,105.739998,102.370003,103.459999,97.033615,771300
2015-10-22,104.180000,104.699997,102.739998,103.959999,97.502571,365100
2015-10-23,104.919998,105.449997,103.370003,104.099998,97.633858,499000
2015-10-26,103.790001,105.860001,103.660004,105.809998,99.237648,381000
2015-10-27,105.790001,106.169998,104.419998,104.959999,98.440460,418700
2015-10-28,105.510002,110.099998,105.489998,109.709999,102.895409,1465600
2015-10-29,110.129997,110.519997,108.730003,109.400002,102.604660,524200
2015-10-30,109.739998,110.059998,106.529999,106.669998,100.044235,531600
2015-11-02,106.550003,109.650002,106.489998,108.750000,101.995049,491700
2015-11-03,108.290001,108.820000,107.019997,107.169998,100.513153,417800
2015-11-04,106.699997,108.260002,103.879997,105.050003,98.524864,591400
2015-11-05,105.389999,105.860001,103.269997,104.110001,97.643272,577400
2015-11-06,104.070000,104.500000,102.860001,104.440002,97.952736,434200
2015-11-09,104.209999,104.209999,102.150002,103.040001,96.639725,648800
2015-11-10,102.620003,104.260002,102.360001,104.230003,97.755791,382900
2015-11-11,104.510002,105.949997,103.989998,105.209999,98.674919,399300
2015-11-12,105.080002,105.139999,102.580002,102.889999,96.499031,402500
2015-11-13,102.800003,103.370003,101.379997,101.620003,95.307915,366700
2015-11-16,101.019997,103.629997,100.589996,103.489998,97.061752,415300
2015-11-17,103.800003,104.830002,102.160004,102.239998,95.889397,496800
2015-11-18,102.239998,104.330002,102.199997,104.070000,97.605721,437900
2015-11-19,104.000000,105.870003,102.070000,104.519997,98.027794,478700
2015-11-20,104.989998,105.639999,104.230003,105.019997,98.496704,459600
2015-11-23,104.940002,108.110001,104.940002,107.709999,101.019623,526700
2015-11-24,107.059998,107.860001,105.720001,107.440002,100.766418,422300
2015-11-25,107.860001,109.620003,107.169998,109.150002,102.370178,413200
2015-11-27,109.099998,109.790001,108.260002,108.650002,101.901253,108500
2015-11-30,108.500000,109.129997,107.230003,107.470001,100.794533,359600
2015-12-01,107.709999,109.529999,107.709999,108.860001,102.098198,411700
2015-12-02,108.730003,109.680000,108.209999,108.800003,102.041931,647900
2015-12-03,109.250000,109.669998,106.900002,107.440002,100.766418,523400
2015-12-04,107.879997,110.220001,107.589996,109.830002,103.007957,698300
2015-12-07,109.830002,110.989998,109.370003,110.389999,103.533142,680000
2015-12-08,109.300003,110.879997,109.220001,109.940002,103.111115,696200
2015-12-09,109.790001,110.839996,108.080002,109.099998,102.323280,722000
2015-12-10,109.470001,110.220001,108.709999,109.339996,102.548370,565000
2015-12-11,108.110001,108.980003,107.709999,108.639999,102.181572,629400
2015-12-14,108.410004,109.760002,108.190002,109.379997,102.877556,513300
2015-12-15,110.089996,110.389999,109.540001,109.930000,103.394867,718500
2015-12-16,110.169998,110.910004,108.589996,109.220001,102.727081,1006600
2015-12-17,109.769997,110.500000,109.290001,109.370003,102.868187,856900
2015-12-18,109.199997,109.739998,107.250000,108.839996,102.369690,655800
2015-12-21,109.349998,110.129997,109.120003,109.730003,103.206772,868600
2015-12-22,110.000000,110.000000,108.029999,109.410004,102.905785,730400
2015-12-23,109.349998,109.629997,108.099998,109.480003,102.971634,654800
2015-12-24,109.610001,109.699997,109.160004,109.540001,103.028069,506000
2015-12-28,109.669998,110.180000,108.360001,110.129997,103.582970,1176400
2015-12-29,110.400002,112.800003,110.169998,112.000000,105.341812,1034300
2015-12-30,112.410004,112.820000,111.269997,111.510002,104.880936,572700
2015-12-31,111.150002,112.449997,110.860001,111.250000,104.636414,596600
2016-01-04,109.959999,110.500000,108.269997,109.230003,102.736496,867500
2016-01-05,109.230003,110.629997,109.230003,109.930000,103.394867,809000
2016-01-06,107.889999,110.040001,107.580002,109.769997,103.244400,901800
2016-01-07,108.000000,109.489998,106.730003,106.750000,100.403946,963100
2016-01-08,107.089996,109.800003,107.019997,108.970001,102.491951,1002200
2016-01-11,109.190002,110.099998,105.250000,106.220001,99.905426,1025000
2016-01-12,106.620003,109.980003,106.620003,109.760002,103.234993,905500
2016-01-13,109.709999,110.639999,107.639999,107.959999,101.541992,1449300
2016-01-14,107.970001,108.239998,104.800003,107.139999,100.770760,791900
2016-01-15,105.160004,105.330002,101.010002,104.160004,97.967880,1671900
2016-01-19,104.660004,106.320000,103.779999,104.919998,98.682716,728900
2016-01-20,103.220001,107.019997,101.300003,106.459999,100.131142,1033200
2016-01-21,106.699997,108.489998,105.430000,107.709999,101.306854,1205400
2016-01-22,108.489998,111.800003,108.300003,111.599998,104.965599,1499900
2016-01-25,111.959999,112.000000,110.300003,110.730003,104.147308,882700
2016-01-26,110.769997,112.690002,110.290001,112.169998,105.501717,528600
2016-01-27,111.660004,112.370003,110.360001,111.059998,104.457710,421900
2016-01-28,111.519997,112.709999,110.470001,112.199997,105.529945,464000
2016-01-29,112.260002,113.980003,111.480003,113.930000,107.157097,796300
2016-02-01,113.550003,114.760002,113.070000,114.349998,107.552116,734500
2016-02-02,113.790001,114.169998,112.760002,113.750000,106.987778,616300
2016-02-03,114.120003,114.510002,112.190002,113.800003,107.034828,799800
2016-02-04,113.570000,114.290001,112.500000,114.000000,107.222939,612000
2016-02-05,114.000000,114.480003,109.989998,110.370003,103.808723,929600
2016-02-08,109.000000,109.019997,106.339996,108.160004,101.730110,1085100
2016-02-09,107.199997,108.820000,104.099998,105.620003,99.341110,1310200
2016-02-10,106.949997,109.139999,106.720001,107.000000,100.639076,716200
2016-02-11,105.449997,107.540001,104.180000,106.900002,100.544983,918900
2016-02-12,107.839996,110.199997,107.309998,109.500000,102.990425,660200
2016-02-16,110.570000,111.489998,109.580002,111.080002,104.476532,598900
2016-02-17,111.540001,114.529999,111.540001,112.949997,106.235344,911800
2016-02-18,112.739998,113.779999,111.800003,112.040001,105.379456,870000
2016-02-19,112.029999,113.230003,110.900002,112.870003,106.160103,1564700
2016-02-22,114.209999,115.860001,113.419998,115.089996,108.248138,814500
2016-02-23,115.129997,118.050003,115.040001,117.620003,110.627754,1344800
2016-02-24,117.000000,119.000000,115.849998,117.610001,110.618324,2307100
2016-02-25,126.900002,133.919998,124.480003,132.899994,124.999344,4701300
2016-02-26,133.029999,135.279999,132.509995,134.389999,126.400803,2031100
2016-02-29,133.580002,135.429993,131.000000,133.039993,125.131020,1788700
2016-03-01,133.759995,134.970001,131.649994,134.149994,126.175026,1544800
2016-03-02,133.389999,133.750000,131.759995,133.059998,125.149895,1112900
2016-03-03,132.149994,133.240005,130.509995,132.839996,124.942955,1109300
2016-03-04,132.910004,133.960007,131.990005,132.990005,125.084000,1488000
2016-03-07,132.460007,134.559998,131.830002,134.020004,126.052795,994400
2016-03-08,133.139999,135.990005,133.059998,134.240005,126.259727,800400
2016-03-09,134.559998,136.330002,133.360001,133.779999,125.827080,840800
2016-03-10,134.580002,135.470001,131.490005,133.009995,125.102806,738600
2016-03-11,133.580002,133.800003,131.509995,131.720001,124.244453,972500
2016-03-14,131.990005,132.839996,131.169998,132.649994,125.121704,703500
2016-03-15,131.610001,132.639999,131.169998,131.199997,123.753952,601900
2016-03-16,130.809998,132.289993,130.610001,131.850006,124.367111,519500
2016-03-17,131.539993,131.990005,130.940002,131.270004,123.820007,383100
2016-03-18,130.929993,132.089996,130.160004,130.809998,123.386078,1129900
2016-03-21,131.000000,131.660004,130.910004,131.169998,123.725670,739200
2016-03-22,131.580002,131.979996,130.300003,130.729996,123.310646,584300
2016-03-23,131.059998,131.509995,130.000000,130.119995,122.735275,627500
2016-03-24,129.850006,129.850006,128.419998,128.740005,121.433617,691500
2016-03-28,129.380005,130.130005,128.529999,129.149994,121.820313,465200
2016-03-29,129.250000,130.160004,128.690002,130.089996,122.706947,643800
2016-03-30,130.779999,131.339996,130.000000,130.970001,123.537025,712900
2016-03-31,130.830002,132.169998,129.800003,131.860001,124.376534,885500
2016-04-01,131.490005,134.100006,131.240005,133.470001,125.895134,676900
2016-04-04,133.850006,134.389999,132.699997,133.360001,125.791382,583000
2016-04-05,131.970001,133.279999,131.199997,132.320007,124.810440,623500
2016-04-06,132.679993,136.080002,132.419998,135.940002,128.224991,964100
2016-04-07,135.270004,137.610001,135.270004,136.259995,128.526810,841600
2016-04-08,137.000000,137.710007,135.690002,137.050003,129.271957,559800
2016-04-11,137.940002,139.419998,137.119995,137.240005,129.451218,635900
2016-04-12,136.460007,137.089996,135.300003,136.740005,128.979568,589000
2016-04-13,136.919998,137.669998,136.220001,137.139999,129.356842,517700
2016-04-14,137.550003,137.940002,136.369995,137.270004,129.479492,404300
2016-04-15,137.419998,138.649994,136.699997,138.619995,130.752869,366500
2016-04-18,138.119995,139.039993,137.699997,138.649994,130.781158,269800
2016-04-19,138.490005,138.800003,136.789993,137.520004,129.715302,333800
2016-04-20,137.990005,140.800003,137.789993,140.009995,132.063934,776600
2016-04-21,140.369995,140.479996,137.850006,137.899994,130.073700,550400
2016-04-22,135.339996,136.160004,131.729996,132.410004,124.895325,1475100
2016-04-25,132.479996,134.130005,132.449997,133.669998,126.083786,724000
2016-04-26,134.000000,134.750000,132.979996,133.809998,126.215858,786500
2016-04-27,133.850006,134.520004,131.630005,133.630005,126.046066,1233800
2016-04-28,121.029999,124.889999,120.080002,120.470001,113.632935,4550500
2016-04-29,121.059998,121.500000,119.019997,120.879997,114.019646,1495400
2016-05-02,120.919998,121.650002,119.120003,120.370003,113.538589,1359000
2016-05-03,119.940002,120.040001,118.080002,118.559998,111.831337,1123700
2016-05-04,117.690002,119.750000,116.910004,119.019997,112.265236,861300
2016-05-05,119.110001,120.449997,117.720001,119.930000,113.123581,1066300
2016-05-06,119.290001,120.239998,117.599998,119.309998,112.538773,661900
2016-05-09,119.230003,122.339996,119.230003,121.510002,114.613907,620300
2016-05-10,121.750000,122.470001,120.510002,122.220001,115.283615,650200
2016-05-11,121.940002,122.050003,119.349998,119.830002,113.029266,575600
2016-05-12,120.400002,122.000000,120.099998,121.459999,114.566742,579800
2016-05-13,121.029999,123.680000,120.709999,121.949997,115.028938,1023500
2016-05-16,122.260002,123.430000,121.379997,123.169998,116.179688,796300
2016-05-17,122.449997,122.809998,120.599998,121.070000,114.198868,594500
2016-05-18,120.699997,122.419998,118.820000,121.129997,114.255470,803400
2016-05-19,119.989998,121.970001,119.940002,120.820000,113.963058,537900
2016-05-20,121.410004,123.160004,121.410004,123.059998,116.075951,776100
2016-05-23,123.000000,123.320000,121.800003,121.879997,114.962929,1134900
2016-05-24,121.940002,123.290001,121.830002,122.519997,115.566574,1313900
2016-05-25,123.389999,123.489998,121.110001,121.290001,114.406418,932500
2016-05-26,121.290001,123.180000,121.120003,123.000000,116.019363,998300
2016-05-27,123.430000,123.489998,121.970001,122.180000,115.245888,596500
2016-05-31,122.480003,123.120003,120.589996,120.879997,114.019646,3110400
2016-06-01,120.599998,121.870003,120.349998,121.400002,114.510170,1108500
2016-06-02,121.110001,123.250000,120.790001,123.250000,116.255150,694600
2016-06-03,123.070000,123.070000,121.230003,122.209999,115.274185,550000
2016-06-06,122.029999,124.690002,121.800003,124.360001,117.302170,601400
2016-06-07,124.330002,125.139999,123.449997,124.820000,117.736053,720600
2016-06-08,124.709999,126.410004,124.360001,126.389999,119.216972,904000
2016-06-09,126.000000,127.580002,126.000000,127.480003,120.245102,548500
2016-06-10,126.650002,127.080002,125.730003,126.250000,119.084900,541700
2016-06-13,125.190002,126.230003,124.690002,124.790001,118.063133,501500
2016-06-14,124.339996,126.629997,123.839996,126.360001,119.548515,626800
2016-06-15,126.580002,127.519997,126.080002,126.379997,119.567413,454800
2016-06-16,125.379997,127.309998,124.470001,126.949997,120.106697,509500
2016-06-17,126.589996,127.720001,126.019997,127.290001,120.428368,739500
2016-06-20,128.440002,128.830002,127.080002,127.489998,120.617584,506100
2016-06-21,127.709999,127.919998,127.080002,127.330002,120.466209,497400
2016-06-22,126.050003,126.480003,124.480003,125.320000,118.564552,778800
2016-06-23,126.389999,127.669998,125.540001,127.250000,120.390511,499000
2016-06-24,125.339996,128.089996,124.660004,124.970001,118.233429,852700
2016-06-27,124.000000,124.610001,120.970001,122.080002,115.499207,1114400
2016-06-28,123.160004,124.570000,122.349998,124.529999,117.817131,538000
2016-06-29,125.180000,126.949997,125.180000,126.879997,120.040459,589200
2016-06-30,127.660004,131.669998,127.660004,131.380005,124.297920,1595000
2016-07-01,131.449997,132.770004,130.960007,132.589996,125.442642,638200
2016-07-05,132.589996,133.949997,131.860001,133.929993,126.710396,807000
2016-07-06,132.910004,135.229996,132.869995,134.979996,127.703789,897900
2016-07-07,135.160004,135.350006,132.500000,133.860001,126.644211,691400
2016-07-08,134.440002,137.020004,134.149994,135.110001,127.826843,546200
2016-07-11,135.589996,136.149994,134.220001,136.000000,128.668869,950500
2016-07-12,136.039993,136.470001,135.500000,135.649994,128.337677,641300
2016-07-13,135.240005,136.369995,135.000000,135.419998,128.120071,582200
2016-07-14,136.320007,136.660004,135.220001,135.639999,128.328278,506400
2016-07-15,135.880005,136.270004,134.919998,135.699997,128.385056,666600
2016-07-18,135.970001,136.179993,134.779999,135.550003,128.243103,555600
2016-07-19,135.929993,136.179993,135.089996,135.550003,128.243103,743900
2016-07-20,136.300003,137.869995,135.800003,136.889999,129.510864,1332600
2016-07-21,144.940002,146.729996,142.059998,144.660004,136.862030,3245600
2016-07-22,145.279999,148.990005,145.130005,148.779999,140.759918,1213100
2016-07-25,148.130005,149.130005,147.300003,147.690002,139.728683,1047400
2016-07-26,146.850006,147.880005,145.669998,146.130005,138.252777,1048200
2016-07-27,146.419998,147.300003,145.419998,147.229996,139.293488,571800
2016-07-28,147.270004,147.779999,146.360001,147.250000,139.312424,329700
2016-07-29,147.199997,147.710007,146.110001,147.300003,139.359695,432400
2016-08-01,146.940002,148.029999,146.309998,147.520004,139.567810,487900
2016-08-02,147.039993,147.330002,144.639999,145.449997,137.609406,476200
2016-08-03,145.660004,146.169998,144.809998,146.160004,138.281174,350600
2016-08-04,146.210007,147.399994,145.839996,146.500000,138.602844,311600
2016-08-05,146.800003,147.369995,146.110001,146.179993,138.300110,393500
2016-08-08,145.820007,145.949997,144.289993,144.699997,136.899887,413600
2016-08-09,144.500000,145.770004,144.500000,144.919998,137.108032,296000
2016-08-10,144.759995,145.399994,144.559998,145.000000,137.183716,152500
2016-08-11,145.539993,146.720001,145.080002,146.020004,138.148727,235500
2016-08-12,145.119995,146.699997,144.839996,146.130005,138.252777,189700
2016-08-15,145.949997,146.970001,144.809998,145.149994,137.325623,330100
2016-08-16,145.080002,145.589996,143.529999,143.970001,136.209213,349300
2016-08-17,144.199997,144.690002,143.470001,144.570007,136.776840,327500
2016-08-18,144.320007,147.820007,144.320007,147.130005,139.198898,679400
2016-08-19,147.119995,148.000000,146.130005,147.279999,139.340820,516800
2016-08-22,147.320007,150.440002,147.279999,150.070007,141.980408,850600
2016-08-23,150.500000,151.199997,149.759995,150.479996,142.368301,374600
2016-08-24,150.639999,150.839996,149.509995,149.820007,141.743881,610600
2016-08-25,149.169998,150.669998,149.029999,150.240005,142.141251,269600
2016-08-26,150.550003,150.779999,147.149994,148.350006,140.353134,601500
2016-08-29,148.350006,150.580002,148.000000,149.990005,141.904709,388700
2016-08-30,150.050003,150.300003,148.229996,149.429993,141.374878,454300
2016-08-31,148.750000,149.899994,148.389999,149.570007,141.507355,392100
2016-09-01,149.169998,149.820007,148.399994,149.009995,140.977509,401700
2016-09-02,149.449997,151.179993,149.449997,151.000000,142.860291,383200
2016-09-06,151.139999,151.139999,149.279999,150.179993,142.084473,525700
2016-09-07,150.490005,150.699997,149.550003,150.479996,142.368301,327300
2016-09-08,150.419998,150.570007,148.960007,149.240005,141.195129,341800
2016-09-09,148.429993,148.500000,145.649994,146.130005,138.252777,521800
2016-09-12,145.179993,150.309998,145.000000,150.210007,142.112839,565100
2016-09-13,149.869995,151.289993,149.160004,149.660004,141.951614,524700
2016-09-14,150.130005,150.779999,148.949997,150.300003,142.558670,486600
2016-09-15,149.960007,152.070007,149.490005,151.789993,143.971893,544400
2016-09-16,151.570007,151.750000,149.800003,150.029999,142.302597,955500
2016-09-19,150.940002,152.350006,150.669998,151.509995,143.706284,551300
2016-09-20,151.649994,152.779999,151.529999,151.940002,144.114182,279600
2016-09-21,152.449997,153.279999,150.820007,152.610001,144.749664,385900
2016-09-22,153.500000,155.100006,152.559998,154.080002,146.143936,908900
2016-09-23,153.949997,154.860001,153.190002,154.259995,146.314651,497800
2016-09-26,153.899994,154.100006,152.960007,153.490005,145.584320,280200
2016-09-27,153.460007,154.240005,153.050003,153.630005,145.717148,279900
2016-09-28,153.460007,153.970001,151.419998,152.779999,144.910889,482000
2016-09-29,152.330002,153.220001,150.910004,151.750000,143.933990,442700
2016-09-30,151.729996,152.729996,151.449997,151.850006,144.028839,610300
2016-10-03,152.119995,153.119995,150.949997,151.580002,143.772705,513100
2016-10-04,151.750000,152.789993,150.279999,151.470001,143.668381,382600
2016-10-05,151.960007,152.500000,150.800003,150.970001,143.194122,419700
2016-10-06,150.789993,151.589996,150.229996,151.130005,143.345871,403300
2016-10-07,151.600006,151.800003,150.000000,150.839996,143.070801,275000
2016-10-10,151.600006,153.380005,151.600006,153.190002,145.299759,804700
2016-10-11,153.500000,153.940002,151.720001,152.380005,144.531479,455500
2016-10-12,151.949997,152.679993,151.229996,152.240005,144.398712,582700
